,x,y,z
0,0.4330127018922193,3.9611661196746187e-50,0.08545518229086586
1,1.4391304504064935,1.247940375391594e-47,0.0640913867181494
2,2.4452481989207677,2.9069918210399886e-45,0.0640913867181494
3,3.451365947435042,5.0221466128271995e-43,0.06409138671814951
4,4.457483695949317,6.485388350541156e-41,0.06409138671814985
5,5.463601444463592,6.394354904505878e-39,0.06409138671814929
6,6.469719192977865,5.080911475512754e-37,0.06409138671814918
7,7.4758369414921395,2.906245437243228e-35,0.06409138671814918
8,8.481954690006413,1.66420462262171e-33,0.06409138671814918
9,9.488072438520687,9.526988625758063e-32,0.06409138671815007
10,10.494190187034963,5.044181445929378e-30,0.06409138671814985
11,11.500307935549237,2.2101442571244384e-28,0.06409138671814874
12,12.50642568406351,7.468884810894702e-27,0.06409138671814896
13,13.512543432577784,1.8872509977798014e-25,0.0640913867181494
14,14.518661181092058,3.522791743430099e-24,0.06409138671815007
15,15.524778929606335,4.8351562452800544e-23,0.06409138671814962
16,16.53089667812061,4.871221232051984e-22,0.06409138671814935
17,17.537014426634883,3.600358580180385e-21,0.06409138671814935
18,18.543132175149157,1.9526006819420368e-20,0.06409138671814935
19,19.54924992366343,7.776359231067946e-20,0.06409138671815068
20,20.55536767217771,2.277585521769003e-19,0.06409138671814896
21,21.56148542069198,4.917784709457868e-19,0.06409138671814979
22,22.567603169206258,7.858045474825368e-19,0.06409138671814896
23,23.57372091772053,9.344559803552126e-19,0.06409138671814846
24,24.579838666234803,8.334894361551564e-19,0.06409138671814935
25,25.585956414749077,5.631443703905864e-19,0.06409138671814935
26,26.59207416326335,2.9136098048563696e-19,0.06409138671815068
27,27.59819191177763,1.2035667248585076e-19,0.06409138671814896
28,28.6043096602919,3.0910120757922344e-19,0.06409138671814979
29,29.610427408806178,1.4269794191819073e-17,0.06409138671815051
30,30.616545157320452,5.592460159746579e-16,0.06409138671817544
31,31.622662905834733,1.6712490964762838e-14,0.0640913867188681
32,32.6287806543494,3.9077373475015356e-13,0.06409138673157005
33,33.63489840287131,7.434734598586022e-12,0.0640913869262214
34,34.64101615152746,1.2150188684624388e-10,0.06409138957567911
35,35.647133902761304,1.8263611596228806e-09,0.0640914244627403
36,36.6532517040797,2.6803215754201866e-08,0.06409188059731874
37,37.65937037648489,3.837073639629442e-07,0.06409740116111068
38,38.665501252118624,4.998254071963103e-06,0.0641532349103272
39,39.671761791416316,5.466184585406159e-05,0.0645911607856276
40,40.67903218868798,0.00047586493955714134,0.06714364406070716
41,41.691932557381904,0.003214161069492931,0.07797552010538178
42,42.72686209009535,0.016753133450652165,0.11103079399369475
43,43.82012212920713,0.06770587728906326,0.1427002783741041
44,44.93112723625465,0.16446815792534608,0.18826171089981208
45,46.075431855967025,0.3725715421817996,0.15066732692154164
46,47.08521184585945,0.6191215427513943,0.019753704029070035
47,47.93647493739947,0.8032490672152063,-0.0517412309846261
48,48.76023606911208,0.9080339571482048,-0.021656228127696464
49,49.66287879384661,0.9024164662907218,0.06069270201139226
50,50.624619768232535,0.8960576765146178,0.06658183565661074
51,51.538695316003704,0.785397624767208,0.0877993889772917
52,52.5219448774947,0.5699442337252781,0.14496371916024886
53,53.5116073080193,0.3671365548233666,0.1519147951276814
54,54.536598209358885,0.2060933489885061,0.1486432603924897
55,55.6139054786144,0.09348126612312395,0.1536513231777138
56,56.69314530614507,0.036235411617155516,0.12521773668771585
57,57.74454865103368,0.012126697203145208,0.09577124448304791
58,58.776767936701134,0.0033773197526334644,0.07799933949794541
59,59.791515122346375,0.0007590871326711145,0.06830230144378752
60,60.79967441816566,0.00013656876470325403,0.06505225155480748
61,61.806144695659924,1.9899525856849974e-05,0.06425966446562847
62,62.81230807901453,2.397066633777883e-06,0.06411469160731886
63,63.81843044283806,2.4179227516000404e-07,0.0640940302779236
64,64.82454857692962,2.031459208922352e-08,0.06409163856741262
65,65.8306663534325,1.3940157113085263e-09,0.06409140690081738
66,66.83678410373282,7.640643176348605e-11,0.06409138805271614
67,67.84290185234427,3.286807337510237e-12,0.06409138678916704
68,68.84901960086282,1.0967955505166551e-13,0.048558753204945626
69,1.2364612617853935e-48,1.0147058823529411,0.06474500426542695
70,1.0061177485142743,1.0147058823529411,0.08545518229086586
71,2.0122354970285485,1.0147058823529411,0.08545518229086586
72,3.018353245542823,1.0147058823529411,0.08545518229086586
73,4.024470994057097,1.0147058823529411,0.08545518229086609
74,5.030588742571372,1.0147058823529411,0.08545518229086602
75,6.036706491085646,1.0147058823529411,0.08545518229086557
76,7.04282423959992,1.0147058823529411,0.08545518229086586
77,8.048941988114194,1.0147058823529411,0.08545518229086572
78,9.055059736628468,1.0147058823529411,0.08545518229086617
79,10.061177485142744,1.0147058823529411,0.08545518229086646
80,11.067295233657019,1.0147058823529411,0.08545518229086557
81,12.073412982171291,1.0147058823529411,0.08545518229086528
82,13.079530730685565,1.0147058823529411,0.08545518229086586
83,14.08564847919984,1.0147058823529411,0.08545518229086617
84,15.091766227714116,1.0147058823529411,0.08545518229086617
85,16.09788397622839,1.0147058823529411,0.0854551822908655
86,17.104001724742663,1.0147058823529411,0.0854551822908658
87,18.110119473256937,1.0147058823529411,0.0854551822908658
88,19.11623722177121,1.0147058823529411,0.08545518229086639
89,20.12235497028549,1.0147058823529411,0.08545518229086675
90,21.12847271879976,1.0147058823529411,0.08545518229086646
91,22.134590467314037,1.0147058823529411,0.08545518229086868
92,23.140708215828308,1.0147058823529411,0.08545518229086783
93,24.146825964342582,1.0147058823529411,0.08545518229086928
94,25.152943712856857,1.0147058823529411,0.08545518229086883
95,26.15906146137113,1.0147058823529411,0.08545518229086817
96,27.16517920988541,1.0147058823529411,0.0854551822908669
97,28.17129695839968,1.0147058823529411,0.08545518229086528
98,29.177414706913957,1.0147058823529411,0.08545518229086742
99,30.18353245542823,1.0147058823529425,0.0854551822909095
100,31.189650203942577,1.0147058823530124,0.08545518229208497
101,32.19576795245874,1.014705882354672,0.08545518231501266
102,33.20188570100579,1.0147058823856598,0.08545518266517889
103,34.20800345000001,1.014705882843705,0.08545518695665855
104,35.21412120465271,1.0147058884167266,0.08545523136047539
105,36.22023902777602,1.0147059467601147,0.08545564637679152
106,37.22635768891414,1.0147064981903235,0.08545935361484924
107,38.232486284824915,1.014711385117538,0.08549075463669782
108,39.23871710598646,1.0147517951016873,0.08572468023961914
109,40.24578012647582,1.015047363571856,0.08713269756192162
110,41.25791829238301,1.01684586527607,0.0936053888479829
111,42.29259594993156,1.0256368601761139,0.11565637683949914
112,43.39865446246229,1.0599020907191217,0.14682214088243148
113,44.567597344833715,1.1406137015061162,0.18884650726883753
114,45.831328357170214,1.3108608531512143,0.16778537517547817
115,46.93395090507967,1.547418084498449,0.026234123934899933
116,47.73098646713359,1.6923723525642316,-0.06898478611514978
117,48.49386630911227,1.8700030383680248,-0.07460038252545274
118,49.301935512686505,1.9862239047482604,-0.036691400668662257
119,50.19025998366987,2.047275518449739,-0.005386389494651829
120,51.02319184818566,2.0044233599453705,-0.0055361177895362585
121,51.845706840005654,1.8674847310697973,0.05484141736893977
122,52.80056297439607,1.659209468241217,0.1658011900498097
123,53.89991415551511,1.4065051385221108,0.22091745503125368
124,54.99995712648565,1.2471257544025216,0.21818947988180215
125,56.15231761979516,1.130324987673349,0.19847995963778284
126,57.26383868129482,1.0604097421210565,0.15189766497640086
127,58.32280947396315,1.0296660516183596,0.11754588177663887
128,59.35218938254834,1.0189435750365052,0.09739736700402128
129,60.36519460629931,1.0156950771353461,0.08889964641979435
130,61.372863293059496,1.0148969508131445,0.08625831866732754
131,62.379255193158755,1.014736518077345,0.0856091188983366
132,63.385412695566764,1.0147099284743428,0.08547968350479558
133,64.39153534244153,1.0147063151577527,0.08545840384153296
134,65.39765360530689,1.0147059191748657,0.08545552625257428
135,66.40377139863052,1.0147058848093269,0.0854552115357486
136,67.40988915027731,1.0147058824801862,0.08545518424022507
137,68.4160068989632,1.0147058823580246,0.10254621886853381
138,0.4330127018922193,2.0294117647058822,0.10254621874903905
139,1.4391304504064935,2.0294117647058822,0.08545518229086586
140,2.4452481989207677,2.0294117647058822,0.08545518229086586
141,3.451365947435042,2.0294117647058822,0.08545518229086595
142,4.457483695949317,2.0294117647058822,0.08545518229086624
143,5.463601444463592,2.0294117647058822,0.08545518229086572
144,6.469719192977865,2.0294117647058822,0.08545518229086572
145,7.4758369414921395,2.0294117647058822,0.08545518229086572
146,8.481954690006413,2.0294117647058822,0.08545518229086572
147,9.488072438520687,2.0294117647058822,0.08545518229086646
148,10.494190187034963,2.0294117647058822,0.08545518229086617
149,11.500307935549237,2.0294117647058822,0.08545518229086528
150,12.50642568406351,2.0294117647058822,0.08545518229086557
151,13.512543432577784,2.0294117647058822,0.08545518229086586
152,14.518661181092058,2.0294117647058822,0.08545518229086646
153,15.524778929606335,2.0294117647058822,0.08545518229086586
154,16.53089667812061,2.0294117647058822,0.08545518229086613
155,17.537014426634883,2.0294117647058822,0.08545518229086746
156,18.543132175149157,2.0294117647058822,0.08545518229087483
157,19.54924992366343,2.0294117647058822,0.08545518229089692
158,20.55536767217771,2.0294117647058845,0.08545518229094536
159,21.56148542069198,2.0294117647058876,0.08545518229102622
160,22.567603169206258,2.029411764705892,0.08545518229110934
161,23.57372091772053,2.0294117647058934,0.08545518229115183
162,24.579838666234803,2.0294117647058942,0.08545518229112659
163,25.585956414749077,2.0294117647058907,0.08545518229105016
164,26.59207416326335,2.029411764705886,0.08545518229097038
165,27.59819191177763,2.0294117647058822,0.08545518229091047
166,28.6043096602919,2.0294117647058822,0.08545518229088223
167,29.610427408806178,2.029411764705885,0.08545518229097941
168,30.616545157320623,2.0294117647060155,0.08545518229405906
169,31.622662905839466,2.029411764709648,0.08545518236007314
170,32.62878065444152,2.0294117647850167,0.08545518342745236
171,33.63489840425054,2.0294117659698965,0.08545519661426026
172,34.64101616788563,2.02941178040554,0.08545532406292673
173,35.64713406275492,2.0294119208429153,0.08545632060941714
174,36.65325305270385,2.0294130475604995,0.0854629123374749
175,37.65938065626206,2.0294207280481698,0.08550184058616017
176,38.66557489763222,2.029466482848559,0.08571613276806322
177,39.672254213587415,2.02971006695306,0.08680637519197243
178,40.681935890680805,2.0308649780683568,0.09161428748777393
179,41.70618547780154,2.0355734514425396,0.10872311266008765
180,42.78366904744332,2.0514680802869543,0.13970884548082751
181,43.93551470705546,2.0811657088339457,0.18950150053406437
182,45.266068710285175,2.1657243064641083,0.1926946484496376
183,46.51696613427584,2.281769676232151,0.047601357683591604
184,47.448340993588545,2.4237735028031615,-0.10982649982290373
185,48.23144115178338,2.6496169919232773,-0.17341703984841061
186,48.93935435675265,2.726100583218509,-0.19456988607101877
187,49.69369695785281,2.837241051368078,-0.18411695245686208
188,50.484621457540655,2.8510070197365964,-0.17593395788154234
189,51.30737594685637,2.785160478096138,-0.15055263066945493
190,52.063516779720075,2.743522060663434,-0.058259774164751664
191,52.99876656943354,2.655643560973889,0.1168472922550234
192,54.16294976576605,2.489062286614855,0.22383740622760276
193,55.34460862119195,2.3254406494560422,0.24269253754041398
194,56.54520599330315,2.183825434548304,0.21516457776319806
195,57.67259191081298,2.0984981773478677,0.16311090878064247
196,58.74990621513776,2.053642118603063,0.12447298164520233
197,59.783199701684254,2.0366829493432856,0.09975606911947325
198,60.79754276966474,2.0312587158982645,0.08979737877045535
199,61.80569107564439,2.029801244536136,0.08654771474442158
200,62.81222849321052,2.0294784480504204,0.08568145035605905
201,63.81841913638428,2.0294208567845766,0.0854932401504858
202,64.82454730244162,2.029412738437035,0.08546029807444815
203,65.83066624120463,2.02941184588586,0.08545572408592206
204,66.83678409608844,2.029411769942192,0.08545522701872739
205,67.84290185194386,2.029411764965885,0.08545518514741901
206,68.84901960084673,2.0294117647157686,0.064745004535767
207,8.25622647481229e-44,3.0441176470588234,0.06474500426542695
208,1.0061177485142743,3.0441176470588234,0.08545518229086586
209,2.0122354970285485,3.0441176470588234,0.08545518229086586
210,3.018353245542823,3.0441176470588234,0.08545518229086586
211,4.024470994057097,3.0441176470588234,0.08545518229086609
212,5.030588742571372,3.0441176470588234,0.08545518229086602
213,6.036706491085646,3.0441176470588234,0.08545518229086557
214,7.04282423959992,3.0441176470588234,0.08545518229086586
215,8.048941988114194,3.0441176470588234,0.08545518229086572
216,9.055059736628468,3.0441176470588234,0.08545518229086617
217,10.061177485142744,3.0441176470588234,0.08545518229086646
218,11.067295233657019,3.0441176470588234,0.08545518229086557
219,12.073412982171291,3.0441176470588234,0.08545518229086528
220,13.079530730685565,3.0441176470588234,0.08545518229086586
221,14.08564847919984,3.0441176470588234,0.08545518229086617
222,15.091766227714116,3.0441176470588234,0.08545518229086646
223,16.09788397622839,3.0441176470588234,0.08545518229087094
224,17.104001724742663,3.0441176470588256,0.0854551822909028
225,18.110119473256937,3.0441176470588323,0.0854551822910838
226,19.11623722177123,3.044117647058866,0.08545518229174724
227,20.122354970285524,3.0441176470589726,0.08545518229354192
228,21.128472718799813,3.044117647059203,0.08545518229702491
229,22.13459046731409,3.044117647059517,0.08545518230171063
230,23.140708215828337,3.0441176470597804,0.08545518230559657
231,24.146825964342558,3.0441176470598137,0.08545518230643145
232,25.152943712856803,3.044117647059593,0.08545518230375782
233,26.159061461371078,3.0441176470592866,0.08545518229928147
234,27.16517920988538,3.0441176470590383,0.08545518229520233
235,28.171296958399672,3.044117647058899,0.08545518229263775
236,29.177414706913957,3.0441176470588496,0.08545518229162918
237,30.18353245542868,3.0441176470591267,0.08545518229607525
238,31.18965020395569,3.044117647067891,0.08545518240545207
239,32.19576795273872,3.044117647268599,0.08545518433086356
240,33.20188570547569,3.044117650701275,0.08545521005104535
241,34.208003504116995,3.0441176948001454,0.08545547204815455
242,35.21412171485442,3.0441181276373253,0.08545753945769748
243,36.22024289799701,3.044121455807317,0.08547048090863645
244,37.226382076843265,3.04414207134243,0.08553683454160455
245,38.232617546018965,3.0442472898512345,0.08582738502389946
246,39.23933752819941,3.0446960553721087,0.08696547597804316
247,40.24840981208898,3.0463133072462485,0.0910527193574272
248,41.267837506492704,3.051268382239428,0.10419202075579152
249,42.32491452844267,3.0638858741361146,0.1335616650707301
250,43.46731548781207,3.073396019836742,0.18311588488144678
251,44.73634201189805,3.1104338006455987,0.23169110842308896
